950103	18.000	17.500	17.812	1924.6	34.2819
950104	17.938	16.938	17.250	4786.6	82.5689
950105	17.625	17.062	17.125	2815.0	48.2069
950106	17.562	17.125	17.500	2612.4	45.7170
950109	17.875	17.250	17.688	3795.0	67.1241
950110	17.938	17.500	17.625	3145.8	55.4447
950112	17.938	17.625	17.938	2107.0	37.7943
950113	18.125	17.375	17.594	2758.4	48.5313
950116	18.062	17.500	17.938	2736.2	49.0806
950117	18.500	17.875	18.125	3859.6	69.9553
950118	17.750	17.062	17.312	11579.4	200.4684
950119	17.875	16.812	16.844	6739.6	113.5218
950120	16.938	16.312	16.531	4121.2	68.1276
950123	16.312	15.875	16.094	4157.8	66.9156
950124	16.625	15.938	16.500	3743.0	61.7595
950125	16.312	15.750	15.875	2354.6	37.3793
950126	16.312	15.250	15.375	3183.6	48.9478
950130	16.750	15.750	15.812	2875.6	45.4704
950131	16.750	15.875	16.375	2481.6	40.6362
950201	16.812	16.312	16.500	3184.4	52.5426
950202	16.688	16.438	16.562	2335.0	38.6734
950203	16.938	16.500	16.688	3584.0	59.8080
950206	16.750	16.250	16.438	2344.2	38.5328
950208	16.062	15.562	15.812	3530.8	55.8308
950209	16.625	15.812	16.312	4704.0	76.7340
950210	16.438	16.188	16.375	3690.0	60.4237
950213	16.562	16.188	16.438	2287.4	37.5991
950214	16.812	16.438	16.688	2105.4	35.1339
950215	17.188	16.688	16.906	2752.4	46.5321
950216	17.312	16.875	17.062	2242.4	38.2610
950217	16.938	16.688	16.812	2323.2	39.0588
950221	16.875	16.375	16.500	1470.6	24.2649
950222	16.750	16.312	16.750	1409.6	23.6108
950223	16.875	16.438	16.500	1592.0	26.2680
950224	16.562	15.750	15.938	2323.4	37.0292
950227	16.562	15.812	16.250	2715.4	44.1253
950228	16.375	15.875	16.000	2537.8	40.6048
950301	16.000	15.125	15.250	5809.0	88.5872
950302	15.688	14.938	15.125	6966.6	105.3698
950303	16.000	15.125	16.000	3543.0	56.6880
950306	16.375	15.562	16.312	3578.4	58.3727
950307	16.562	15.750	16.000	3135.8	50.1728
950308	16.250	15.688	16.000	3090.4	49.4464
950309	16.312	15.906	16.250	1689.0	27.4462
950310	16.625	16.188	16.500	2114.2	34.8843
950313	16.625	16.125	16.250	1615.0	26.2437
950314	16.562	16.188	16.438	2243.8	36.8825
950315	16.750	16.312	16.625	1476.2	24.5418
950316	17.062	16.562	16.938	2229.6	37.7638
950317	17.125	16.750	16.875	2344.4	39.5618
950320	17.125	16.688	17.125	1795.2	30.7428
950321	17.312	17.000	17.125	2041.0	34.9521
950322	17.062	16.750	16.938	983.8	16.6631
950323	17.125	16.625	17.062	2070.8	35.3330
950324	18.000	17.125	17.938	5203.8	93.3432
950327	18.000	17.688	17.875	2552.2	45.6206
950328	18.000	17.625	18.000	1983.6	35.7048
950329	18.250	17.312	17.312	4387.4	75.9569
950330	17.500	16.750	17.375	4657.0	80.9154
950331	17.500	17.000	17.375	1927.2	33.4851
950403	17.688	16.938	17.625	1621.4	28.5772
950404	17.812	17.438	17.500	2902.6	50.7955
950405	17.812	17.188	17.750	2147.2	38.1128
950406	17.812	17.438	17.438	1426.6	24.8763
950407	17.562	17.188	17.438	1365.0	23.8022
950410	17.938	17.375	17.812	2080.4	37.0571
950411	18.000	17.312	17.438	2116.0	36.8978
950412	17.812	16.938	17.781	3512.6	62.4575
950413	18.062	17.562	17.875	1892.4	33.8267
950417	18.312	17.938	18.219	4785.4	87.1852
950418	20.062	18.500	18.875	10059.6	189.8750
950419	19.000	18.312	18.875	3936.0	74.2920
