"Longitude","Latitude","Flow (lbs/sec)","Time (sec)","Cycles (sec)","Distance (inches)","Swath (inches)","GM_pc","Pass Status","Pass Number","Serial Number","Field ID","Load ID","Grain","Variety","Flag Number","GY_ba"
-89.36,43.3,15.65,1225794309,1,54,180,22.17,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047.83,166.11
-89.36,43.3,17.65,1225794310,1,54,180,22.17,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047.83,187.34
-89.36,43.3,16.85,1225794311,1,54,180,22.17,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047.83,178.85
-89.36,43.3,15.35,1225794312,1,54,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047.42,163.14
-89.36,43.3,17.45,1225794313,1,54,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047.42,185.46
-89.36,43.3,19.85,1225794314,1,54,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047.42,210.96
-89.36,43.3,18.55,1225794315,1,54,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047,197.15
-89.36,43.3,20.25,1225794316,1,54,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047,215.21
-89.36,43.3,19.25,1225794317,1,54,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047,204.59
-89.36,43.3,22.45,1225794318,1,54,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047,238.59
-89.36,43.3,20.95,1225794319,1,54,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047,222.65
-89.36,43.3,20.05,1225794320,1,54,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047,213.09
-89.36,43.3,22.85,1225794321,1,53,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047,247.43
-89.36,43.3,20.75,1225794322,1,53,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047,224.69
-89.36,43.3,17.15,1225794323,1,52,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047,189.28
-89.36,43.3,23.35,1225794324,1,52,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047,257.7
-89.36,43.3,20.45,1225794325,1,52,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047.33,225.7
-89.36,43.3,20.25,1225794326,1,52,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047.33,223.49
-89.36,43.3,22.45,1225794327,1,52,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047.33,247.77
-89.36,43.3,22.75,1225794328,1,52,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047.75,251.08
-89.36,43.3,21.65,1225794329,1,52,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047.75,238.94
-89.36,43.3,20.25,1225794330,1,52,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047.75,223.49
-89.36,43.3,18.15,1225794331,1,52,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1047.75,200.31
-89.36,43.3,18.45,1225794332,1,52,180,22.07,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1048.17,203.62
-89.36,43.3,17.75,1225794333,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1048.17,196.4
-89.36,43.3,17.75,1225794334,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1048.17,196.4
-89.36,43.3,20.45,1225794335,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1048.58,226.28
-89.36,43.3,19.85,1225794336,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1048.58,219.64
-89.36,43.3,17.35,1225794337,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1048.58,191.98
-89.36,43.3,18.95,1225794338,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1049,209.68
-89.36,43.3,18.05,1225794339,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1049,199.72
-89.36,43.3,17.55,1225794340,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1049.42,194.19
-89.36,43.3,19.45,1225794341,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1049.42,215.21
-89.36,43.3,20.65,1225794342,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1049.42,228.49
-89.36,43.3,19.95,1225794343,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1049.83,220.74
-89.36,43.3,20.25,1225794344,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1049.83,224.06
-89.36,43.3,18.05,1225794345,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1049.83,199.72
-89.36,43.3,20.55,1225794346,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1049.83,227.38
-89.36,43.3,17.25,1225794347,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1050.17,190.87
-89.36,43.3,17.25,1225794348,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1050.17,190.87
-89.36,43.3,17.95,1225794349,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1050.17,198.62
-89.36,43.3,19.05,1225794350,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1050.17,210.79
-89.36,43.3,18.05,1225794351,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1050.58,199.72
-89.36,43.3,25.35,1225794352,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1050.58,280.5
-89.36,43.3,22.35,1225794353,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1050.58,247.3
-89.36,43.3,20.65,1225794354,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051,228.49
-89.36,43.3,20.85,1225794355,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051,230.7
-89.36,43.3,23.05,1225794356,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051,255.05
-89.36,43.3,23.95,1225794357,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051,265
-89.36,43.3,24.05,1225794358,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.42,266.11
-89.36,43.3,21.25,1225794359,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.42,235.13
-89.36,43.3,26.75,1225794360,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.42,295.99
-89.36,43.3,23.15,1225794361,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.42,256.15
-89.36,43.3,20.15,1225794362,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.42,222.96
-89.36,43.3,23.15,1225794363,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.42,256.15
-89.36,43.3,19.05,1225794364,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.42,210.79
-89.36,43.3,16.35,1225794365,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.42,180.91
-89.36,43.3,21.65,1225794366,1,52,180,21.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.83,239.56
-89.36,43.3,20.85,1225794367,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.83,227.75
-89.36,43.3,20.95,1225794368,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.83,228.84
-89.36,43.3,24.85,1225794369,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.83,271.44
-89.36,43.3,25.05,1225794370,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.83,273.63
-89.36,43.3,22.95,1225794371,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.83,250.69
-89.36,43.3,23.05,1225794372,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1051.83,251.78
-89.36,43.3,22.15,1225794373,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.25,241.95
-89.36,43.3,26.15,1225794374,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.25,285.64
-89.36,43.3,22.75,1225794375,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.25,248.5
-89.36,43.3,19.85,1225794376,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.67,216.83
-89.36,43.3,21.95,1225794377,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.67,239.77
-89.36,43.3,21.45,1225794378,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.67,234.3
-89.36,43.3,17.35,1225794379,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.67,189.52
-89.36,43.3,23.05,1225794380,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1052.67,251.78
-89.36,43.3,19.65,1225794381,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,214.64
-89.36,43.3,19.55,1225794382,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.08,213.55
-89.36,43.3,21.35,1225794383,1,52,180,22.87,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,233.21
-89.36,43.3,22.45,1225794384,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,245.55
-89.36,43.3,21.75,1225794385,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,237.89
-89.36,43.3,22.65,1225794386,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,247.73
-89.36,43.3,20.05,1225794387,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,219.3
-89.36,43.3,22.45,1225794388,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.5,245.55
-89.36,43.3,18.75,1225794389,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.92,205.08
-89.36,43.3,17.85,1225794390,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1053.92,195.23
-89.36,43.3,22.15,1225794391,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.33,242.26
-89.36,43.3,20.75,1225794392,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.33,226.95
-89.36,43.3,17.25,1225794393,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.33,188.67
-89.36,43.3,25.75,1225794394,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.33,281.64
-89.36,43.3,23.25,1225794395,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.75,254.3
-89.36,43.3,22.25,1225794396,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.75,243.36
-89.36,43.3,24.15,1225794397,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.75,264.14
-89.36,43.3,22.05,1225794398,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.75,241.17
-89.36,43.3,20.25,1225794399,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.17,221.48
-89.36,43.3,21.25,1225794400,1,52,180,22.77,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.83,232.42
-89.36,43.3,20.55,1225794401,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1054.83,222.15
-89.36,43.3,23.15,1225794402,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.17,250.25
-89.36,43.3,22.15,1225794403,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.17,239.44
-89.36,43.3,20.05,1225794404,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.17,216.74
-89.36,43.3,26.55,1225794405,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.17,287.01
-89.36,43.3,23.65,1225794406,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.17,255.66
-89.36,43.3,20.65,1225794407,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.5,223.23
-89.36,43.3,26.25,1225794408,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.5,283.76
-89.36,43.3,20.45,1225794409,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.5,221.06
-89.36,43.3,18.75,1225794410,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.5,202.69
-89.36,43.3,22.75,1225794411,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.92,245.93
-89.36,43.3,20.45,1225794412,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.92,221.06
-89.36,43.3,21.65,1225794413,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.92,234.04
-89.36,43.3,22.25,1225794414,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.92,240.52
-89.36,43.3,21.95,1225794415,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.92,237.28
-89.36,43.3,22.65,1225794416,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.33,244.85
-89.36,43.3,20.85,1225794417,1,52,180,23.67,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.33,225.39
-89.36,43.3,19.25,1225794418,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.33,208.36
-89.36,43.3,26.15,1225794419,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.33,283.05
-89.36,43.3,22.35,1225794420,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.75,241.92
-89.36,43.3,20.05,1225794421,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.75,217.02
-89.36,43.3,23.85,1225794422,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.75,258.16
-89.36,43.3,20.75,1225794423,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.75,224.6
-89.36,43.3,20.55,1225794424,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.75,222.44
-89.36,43.3,27.35,1225794425,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.17,296.04
-89.36,43.3,24.05,1225794426,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.17,260.32
-89.36,43.3,22.05,1225794427,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.17,238.67
-89.36,43.3,21.85,1225794428,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.58,236.51
-89.36,43.3,21.25,1225794429,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.58,230.01
-89.36,43.3,21.95,1225794430,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.58,237.59
-89.36,43.3,22.15,1225794431,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.58,239.75
-89.36,43.3,19.75,1225794432,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1058,213.78
-89.36,43.3,23.35,1225794433,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1058,252.74
-89.36,43.3,20.75,1225794434,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1058,224.6
-89.36,43.3,20.25,1225794435,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1058,219.19
-89.36,43.3,24.15,1225794436,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.42,261.4
-89.36,43.3,21.15,1225794437,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.42,228.93
-89.36,43.3,19.45,1225794438,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.42,210.53
-89.36,43.3,24.85,1225794439,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.42,268.98
-89.36,43.3,21.25,1225794440,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.42,230.01
-89.36,43.3,19.45,1225794441,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.83,210.53
-89.36,43.3,22.65,1225794442,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.83,245.17
-89.36,43.3,23.85,1225794443,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.83,258.16
-89.36,43.3,24.55,1225794444,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.83,265.73
-89.36,43.3,26.55,1225794445,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.25,287.38
-89.36,43.3,20.25,1225794446,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.25,219.19
-89.36,43.3,20.65,1225794447,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.25,223.52
-89.36,43.3,12.15,1225794448,1,52,180,23.57,1,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.25,131.51
-89.36,43.3,7.85,1225794449,1,58,180,23.57,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.25,76.18
-89.36,43.3,5.95,1225794450,1,66,180,23.57,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.67,50.74
-89.36,43.3,4.35,1225794451,1,75,180,23.57,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.67,32.65
-89.36,43.3,2.85,1225794452,1,80,180,23.57,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1060.08,20.05
-89.36,43.3,2.85,1225794453,1,84,180,23.57,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1060.5,19.1
-89.36,43.3,1.85,1225794454,1,84,180,23.57,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1060.5,12.4
-89.36,43.3,1.05,1225794455,1,84,180,23.57,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1060.83,7.04
-89.36,43.3,0.85,1225794456,1,84,180,23.57,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1060.58,5.7
-89.36,43.3,1.05,1225794457,1,81,180,23.57,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1060.58,7.3
-89.36,43.3,1.75,1225794458,1,80,180,23.57,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1060.58,12.31
-89.36,43.3,1.75,1225794459,1,76,180,23.57,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1060.17,12.96
-89.36,43.3,1.45,1225794460,1,74,180,23.57,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1060.17,11.03
-89.36,43.3,1.45,1225794461,1,71,180,23.57,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.75,11.49
-89.36,43.3,0.95,1225794462,1,66,180,23.57,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.75,8.1
-89.36,43.3,0.55,1225794463,1,55,180,24.97,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.75,5.53
-89.36,43.3,0.55,1225794464,1,55,180,24.87,0,21,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.75,5.53
-89.36,43.3,1.15,1225794465,1,53,180,24.87,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.75,12.01
-89.36,43.3,3.65,1225794466,1,52,180,24.97,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.75,38.78
-89.36,43.3,8.75,1225794467,1,50,180,24.97,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.33,96.7
-89.36,43.3,11.05,1225794468,1,51,180,24.97,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.33,119.72
-89.36,43.3,16.55,1225794469,1,50,180,24.97,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.33,182.89
-89.36,43.3,17.15,1225794470,1,50,180,24.87,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1059.33,189.78
-89.36,43.3,17.95,1225794471,1,51,180,24.97,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.92,194.47
-89.36,43.3,21.65,1225794472,1,51,180,24.97,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.92,234.56
-89.36,43.3,20.05,1225794473,1,50,180,24.87,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.92,221.87
-89.36,43.3,19.35,1225794474,1,51,180,24.97,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.92,209.64
-89.36,43.3,24.45,1225794475,1,51,180,24.87,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.92,265.25
-89.36,43.3,22.35,1225794476,1,51,180,24.87,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.5,242.47
-89.36,43.3,22.35,1225794477,1,51,180,24.87,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.5,242.47
-89.36,43.3,22.35,1225794478,1,51,180,24.97,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.5,242.14
-89.36,43.3,22.35,1225794479,1,51,180,24.87,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.5,242.47
-89.36,43.3,24.45,1225794480,1,51,180,24.17,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.08,267.72
-89.36,43.3,22.65,1225794481,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.08,248.34
-89.36,43.3,20.15,1225794482,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.08,220.93
-89.36,43.3,24.85,1225794483,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.08,272.46
-89.36,43.3,22.25,1225794484,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1058.08,243.95
-89.36,43.3,20.55,1225794485,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.67,225.31
-89.36,43.3,27.15,1225794486,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.67,297.68
-89.36,43.3,23.05,1225794487,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.67,252.72
-89.36,43.3,20.85,1225794488,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.67,228.6
-89.36,43.3,24.55,1225794489,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.25,269.17
-89.36,43.3,21.95,1225794490,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.25,240.66
-89.36,43.3,22.65,1225794491,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.25,248.34
-89.36,43.3,23.25,1225794492,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.25,254.92
-89.36,43.3,21.25,1225794493,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.25,232.99
-89.36,43.3,23.15,1225794494,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1057.25,253.82
-89.36,43.3,21.75,1225794495,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.83,238.47
-89.36,43.3,20.15,1225794496,1,51,180,24.07,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.83,220.93
-89.36,43.3,24.95,1225794497,1,51,180,24.47,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.83,272.12
-89.36,43.3,22.25,1225794498,1,51,180,24.47,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.42,242.67
-89.36,43.3,19.05,1225794499,1,51,180,24.47,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.42,207.77
-89.36,43.3,28.65,1225794500,1,51,180,24.47,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.42,312.47
-89.36,43.3,24.65,1225794501,1,51,180,24.47,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.42,268.84
-89.36,43.3,21.95,1225794502,1,51,180,24.47,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.42,239.4
-89.36,43.3,22.95,1225794503,1,51,180,24.47,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.42,250.3
-89.36,43.3,22.95,1225794504,1,51,180,24.47,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1056.42,250.3
-89.36,43.3,22.45,1225794505,1,51,180,24.47,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1056,244.85
-89.36,43.3,22.85,1225794506,1,51,180,24.57,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1056,248.88
-89.36,43.3,20.65,1225794507,1,51,180,24.57,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1056,224.92
-89.36,43.3,23.05,1225794508,1,51,180,24.57,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1056,251.06
-89.36,43.3,19.95,1225794509,1,51,180,24.57,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1056,217.3
-89.36,43.3,19.05,1225794510,1,51,180,24.57,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.58,207.49
-89.36,43.3,20.05,1225794511,1,51,180,24.57,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.58,218.38
-89.36,43.3,20.15,1225794512,1,51,180,24.57,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.58,219.47
-89.36,43.3,17.95,1225794513,1,51,180,24.57,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.58,195.51
-89.36,43.3,23.75,1225794514,1,51,180,24.77,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.58,258
-89.36,43.3,22.45,1225794515,1,51,180,24.77,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.58,243.88
-89.36,43.3,21.85,1225794516,1,51,180,24.77,1,22,112028,"F1: 339","L1: ","Corn","Corn Mix",1055.25,237.36
